"filename", "language", "Python", "HTML", "JavaScript", "CSS", "XML", "Markdown", "Properties", "pip requirements", "Shell Script", "PowerShell", "comment", "blank", "total"
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/css/dashboard.css", "CSS", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 2, 7, 30
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/css/forms.css", "CSS", 0, 0, 0, 418, 0, 0, 0, 0, 0, 0, 11, 106, 535
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/css/login.css", "CSS", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 1, 12, 62
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/css/nav_sidebar.css", "CSS", 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 26, 151
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/css/responsive.css", "CSS", 0, 0, 0, 728, 0, 0, 0, 0, 0, 0, 27, 216, 971
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/css/responsive_rtl.css", "CSS", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 2, 16, 85
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/css/rtl.css", "CSS", 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 8, 65, 303
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/css/vendor/select2/LICENSE-SELECT2.md", "Markdown", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 5, 22
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/css/vendor/select2/select2.css", "CSS", 0, 0, 0, 425, 0, 0, 0, 0, 0, 0, 0, 57, 482
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/css/vendor/select2/select2.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/css/widgets.css", "CSS", 0, 0, 0, 493, 0, 0, 0, 0, 0, 0, 9, 102, 604
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/calendar-icons.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/gis/move_vertex_off.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/gis/move_vertex_on.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/icon-addlink.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/icon-alert.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/icon-calendar.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/icon-changelink.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/icon-clock.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/icon-deletelink.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/icon-hidelink.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/icon-no.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/icon-unknown-alt.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/icon-unknown.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/icon-viewlink.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/icon-yes.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/inline-delete.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/search.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/selector-icons.svg", "XML", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 1, 35
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/sorting-icons.svg", "XML", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/tooltag-add.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/img/tooltag-arrowright.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/SelectBox.js", "JavaScript", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 5, 1, 117
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/SelectFilter2.js", "JavaScript", 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 28, 24, 287
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/actions.js", "JavaScript", 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 9, 21, 205
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/admin/DateTimeShortcuts.js", "JavaScript", 0, 0, 317, 0, 0, 0, 0, 0, 0, 0, 65, 27, 409
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/admin/RelatedObjectLookups.js", "JavaScript", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 13, 23, 241
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/autocomplete.js", "JavaScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 2, 4, 34
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/calendar.js", "JavaScript", 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 28, 16, 240
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/cancel.js", "JavaScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 3, 3, 30
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/change_form.js", "JavaScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 2, 1, 17
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/collapse.js", "JavaScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 6, 1, 44
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/core.js", "JavaScript", 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 19, 18, 185
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/filters.js", "JavaScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 5, 31
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/inlines.js", "JavaScript", 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 61, 27, 360
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/jquery.init.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 1, 9
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/nav_sidebar.js", "JavaScript", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 1, 6, 80
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/popup_response.js", "JavaScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 1, 17
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/prepopulate.js", "JavaScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 10, 5, 44
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/prepopulate_init.js", "JavaScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/theme.js", "JavaScript", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 4, 7, 57
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/urlify.js", "JavaScript", 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 5, 6, 170
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/jquery/jquery.js", "JavaScript", 0, 0, 6767, 0, 0, 0, 0, 0, 0, 0, 1887, 2063, 10717
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/jquery/jquery.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/LICENSE.md", "Markdown", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 5, 22
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/af.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ar.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/az.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/bg.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/bn.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/bs.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ca.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/cs.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/da.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/de.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/dsb.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/el.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/en.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/es.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/et.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/eu.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/fa.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/fi.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/fr.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/gl.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/he.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/hi.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/hr.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/hsb.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/hu.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/hy.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/id.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/is.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/it.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ja.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ka.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/km.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ko.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/lt.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/lv.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/mk.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ms.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/nb.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ne.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/nl.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/pl.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ps.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/pt-BR.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/pt.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ro.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ru.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/sk.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/sl.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/sq.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/sr-Cyrl.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/sr.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/sv.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/th.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/tk.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/tr.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/uk.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/vi.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/zh-CN.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/jeffchebul/Documents/coding/potential_jobs/Roulettech/venv/lib/python3.12/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/zh-TW.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
